,book_idx,excerpt_idx,segment_idx,segment_1,segment_2,seg1_pos,seg2_pos,distance_bin,present_seg1_first
971,72600,91,0,"*Father Jan Kanty stood stock-still. The others also came to a halt and remained motionless except for the dog, which*",*And what devilment make you here now?” The crowd broke before him at a touch. Either he was much feared*,407,498,1000,1
972,72600,92,0,"*Some had been on the march for two days and two nights, so distant were the borders of the province.*","*“Do you peasants think that the whole road belongs to you? . . . Stay on your farm, where you*",683,1339,1000,1
973,72600,93,0,"*While they were waiting, there came a knocking upon the outside door. Jan Kanty went to it at once. A*",*Change every week the boughs upon which you lie; thus will the pains go away.” She kissed his hand and*,5749,5988,1000,1
974,72600,94,0,"*Other men share our secrets, then? Who may it be that is also a master of this rare craft? I*","*Now this may have been due to many things, to the fact that the lights surrounding it were never twice*",2605,3580,1000,0
975,72600,95,0,*“He and my uncle are together in the loft every night. Sometimes they stay there until it is light. They*,*Also he forbade me ever to spy upon your uncle again. Father said that your uncle is a great scholar*,479,574,1000,1
976,72600,96,0,*The watchman let them in at the little gate at the base of the tower and they climbed up to*,"*And to her Joseph was a person of very great importance, not only because of his prowess with the trumpet*",7646,8130,1000,1
977,72600,97,0,"*“I can see a huge hall like an alchemist’s room, filled with braziers and glass instruments. In these instruments fluids*","*There was silence a moment as the alchemist’s consciousness went roaming through the vast room. “There is no one here,”*",888,949,1000,0
978,72600,98,0,"*“I am tired—I am tired,” was all that he could say. Tring regarded him with disgust, but held back the*","*Who may it be that is also a master of this rare craft? I had thought that no others, save*",5351,5500,1000,1
979,72600,99,0,"*“Remarkable,” he said, “remarkable. As swift a leap as I ever saw,” and then blinking with his eyes as if*",*In some provinces girls of fourteen or fifteen were considered grown women and even given in marriage. Boys at that*,8121,8508,1000,1
980,72600,100,0,"*The cap was round, with a hanging jewel, probably glass, dangling behind against his neck. It was the face, however,*","*It is known that one Muscovite has some important business with our Lithuanian provinces and I, though I may not*",1750,2100,1000,0
981,72600,101,0,*At any rate he was not discovered. When temporary stairs were finally put in place the watchmen released Joseph and*,"*As for Stas, his mother would have naught of him after this act of treachery. She lost little time in*",4743,5013,1000,0
982,72600,102,0,"*Joseph slipped the parchment inside his coat. “And now,” directed the father, “go down the stairs quickly and run with*","*And when you have much that jingles remember Stas. Stas I am, and here I sleep.” He pointed at the*",9522,9973,1000,1
983,72600,103,0,"*The woman threw back a gray hood from her face and looked ahead with longing eyes. “It is Krakow, then,”*","*For a long time they traveled along in silence. The man was musing on his early experiences in Krakow, the*",1346,1422,1000,1
984,72600,104,0,"*He counted upon her to remember the little secret that he had made in joking, he counted upon her to*","*He had been busy all that night with his writings, at which he worked incessantly, when he was not aiding*",7967,8720,1000,1
985,72600,105,0,"*“Why, mother, that is Peter of the Button Face, the leader of the men that attacked our house. That is*","*The girl inside the compartment moaned slightly as her name was spoken, although she was deep in a heavy slumber.*",3003,3871,1000,0
986,72600,106,0,"*I am here for the observance of order, for the protection of the estate against enemies of the family.” Pan*","*There would be something. Aimlessly he got into the wagon, turned it about, and made for the market again. There*",2563,3289,1000,0
987,72600,107,0,"*A servant of the university was dispatched to sell the horses and cart, and Joseph with his father and mother*",*thus will the pains go away.” She kissed his hand and departed. Then came a peasant who complained that worms*,6536,6811,1000,1
988,72600,108,0,"*. Come here!” he called to Michael the Snake, “take this boy to the house where he lives and keep*",*Did Peter know the story of the Tartar invasion and the broken note at the end of the Heynal? God*,3153,3936,1000,1
989,72600,109,0,"*That is the boy.” The other started and turned quickly, but appeared puzzled. “When did you say he came?” The*",*Then suddenly stepping behind a house buttress he tore the bandage from his face and ran with all speed for*,3375,4179,1000,0
990,72600,0,0,"*Then the student laughed a terrible laugh. After that there was a long, long silence. I was almost asleep again*",*In it would be every instrument that has ever been invented for the study of alchemy. No precious substance that*,756,2644,2500,0
991,72600,1,0,"*He passed from the front of the church to the south side, looked about carefully to see if there were*","*What would she do? Her uncle, lost in his experiments, would only laugh at her fancy, as he would call*",92,2360,2500,1
992,72600,2,0,"*“Across the way live a few students, one of them this Johann Tring who accompanied us. Those seeking us would*",*A close mouth is necessary nevertheless. Tell no one of our adventures and be content for the time with the*,4389,5677,2500,0
993,72600,3,0,"*“Yes, the worse for us all,” said Tring sourly. “It was a cry that brought you to your senses, upon*","*He was a little ashamed, for he had not expected Elzbietka to take his remarks quite so seriously. She had*",801,2256,2500,0
994,72600,4,0,"*These two men were as motionless as statues. About the room stood knights in different kinds of armor, some in*",*Last night he was seen in the district where the fire was raging and my guards brought him in. I*,5138,6405,2500,1
995,72600,5,0,*Joseph was far too good a trumpeter to make the same mistake at least three times. But what—what—could it mean?*,"*A few minutes later thirty men of the city watch, in heavy armor, were marching upon the church. They found*",8026,9290,2500,0
996,72600,6,0,"*“Yes?” the blue eyes were full of interest. “That night my father came into the room where I was sleeping,*",*“Cease—cease—cowards all!” he shouted in a commanding tone of voice. “What persecution goes on here?” “The man and the woman*,1314,3051,2500,0
997,72600,7,0,*The joiners’ and the tailors’ guilds had watchtowers near this gate. Between these watchtowers and the church were many palaces*,"*This is my business, mine and yours, and I tell you that when we are finished there will be more*",5461,6662,2500,0
998,72600,8,0,"*He had been about the city seeking out certain friends or followers in order to raise the cry of wizard,*",*. . Nay—hitch your horses to the wagon and drive through that lane yonder which leads to the Street of*,995,2125,2500,0
999,72600,9,0,"*This was done, much to the astonishment of Pan Andrew. “One of you run to the house and call the*",*. . Well. . . . Let God give. . . . There would be something. Aimlessly he got into*,4843,5855,2500,1
1000,72600,10,0,*Over the rail he would have gone without further ceremony had not there come the sudden screaming of a girl*,"*So that’s it. Well, Pan Robber, it seems that your expedition was no ordinary one. No common house looting, this.*",2800,4465,2500,1
1001,72600,11,0,"*I return to the Ukraine, but there is no word from them there. My men are even now riding from*","*“Will you see the stairs?” “Yes, they live——” “Up one flight.” They ascended the stairs, Stas in the lead. It*",6516,8326,2500,0
1002,72600,12,0,*“Will you give me the gold now?” “Here.” The man thrust him a few coins. He took them greedily and*,"*he commanded. “What are you frightened of?” “It is the Evil One, himself!” Peter shook his curved Cossack sword in*",3349,5461,2500,0
1003,72600,13,0,"*The girl, Elzbietka, a little quicker of ear than Joseph, had long since mastered the air and quickly memorized Joseph’s*",*asked Elzbietka. “One can understand them so much better. If I were a poet I should not think of writing*,6320,8281,2500,0
1004,72600,14,0,*. . Do you think that I do not know everything?” He pushed his way in and held the candle*,*she inquired a moment later as she shot the heavy bolts back into place and secured the door. “Has the*,135,1615,2500,0
